iteracion,timestamp,theta,x,y,sigma_theta,sigma_x,sigma_y,lm0_x,lm0_y,lm1_x,lm1_y,z_diff_range,z_diff_bearing
1346,1779735509.447230,-0.000669,-0.001333,0.000413,0.014794,0.014377,0.014644,-0.501017,-0.699500,0.798890,-0.800108,-0.000515,0.000006
1347,1779735509.460454,-0.000826,-0.001055,0.000355,0.014171,0.013785,0.014011,-0.501016,-0.699500,0.798891,-0.800108,0.001264,0.000815
1348,1779735509.617019,-0.000411,-0.001207,-0.000701,0.020331,0.018252,0.017981,-0.501015,-0.699499,0.798891,-0.800109,-0.001740,-0.001340
1349,1779735509.633746,0.000032,-0.001594,-0.000252,0.017088,0.016707,0.015566,-0.501015,-0.699498,0.798893,-0.800110,0.001372,-0.000621
1350,1779735509.650405,-0.000378,-0.000983,0.000299,0.014795,0.014377,0.014644,-0.501014,-0.699496,0.798895,-0.800108,-0.002491,0.000985
1351,1779735509.666965,-0.000724,-0.000838,0.000734,0.014171,0.013785,0.014011,-0.501014,-0.699494,0.798894,-0.800108,-0.001147,0.001847
1352,1779735509.817444,-0.000598,-0.001123,0.000066,0.020323,0.018254,0.017982,-0.501014,-0.699492,0.798894,-0.800108,-0.001300,-0.000420
1353,1779735509.833031,-0.000438,-0.001479,0.000288,0.017083,0.016709,0.015566,-0.501014,-0.699492,0.798896,-0.800109,0.001124,0.000117
1354,1779735509.848962,-0.000822,-0.001121,0.000197,0.014794,0.014377,0.014644,-0.501014,-0.699492,0.798896,-0.800110,0.000001,0.001312
1355,1779735509.864324,-0.000613,-0.001366,0.000122,0.014169,0.013785,0.014011,-0.501014,-0.699492,0.798896,-0.800110,-0.000624,-0.001103
1356,1779735510.022739,-0.000164,-0.000705,0.000181,0.020334,0.018251,0.017980,-0.501015,-0.699493,0.798896,-0.800110,0.000785,-0.001400
1357,1779735510.039714,-0.000480,-0.000540,-0.000109,0.017095,0.016709,0.015565,-0.501015,-0.699493,0.798896,-0.800109,-0.000657,0.000618
1358,1779735510.058254,-0.000531,-0.000512,-0.000176,0.014800,0.014376,0.014643,-0.501015,-0.699493,0.798896,-0.800109,0.000212,0.000209
1359,1779735510.070560,-0.000569,-0.000378,-0.000270,0.014172,0.013785,0.014011,-0.501015,-0.699494,0.798897,-0.800110,0.000871,0.000189
1360,1779735510.224812,-0.000951,-0.000426,0.000426,0.020333,0.018250,0.017983,-0.501015,-0.699495,0.798896,-0.800110,0.000989,0.001222
1361,1779735510.236854,-0.001068,-0.000756,0.000427,0.017088,0.016708,0.015565,-0.501017,-0.699494,0.798898,-0.800110,0.000893,0.000845
1362,1779735510.252867,-0.000102,-0.001875,0.000034,0.014800,0.014376,0.014643,-0.501019,-0.699497,0.798896,-0.800110,0.002381,-0.002900
1363,1779735510.264875,-0.000611,-0.001120,0.000021,0.014179,0.013784,0.014011,-0.501019,-0.699495,0.798896,-0.800112,0.002877,0.002650
1364,1779735510.400885,-0.000183,-0.000358,0.000269,0.020340,0.018250,0.017981,-0.501020,-0.699496,0.798897,-0.800112,0.001176,-0.001327
1365,1779735510.420618,-0.000731,0.000182,-0.000304,0.017099,0.016709,0.015565,-0.501019,-0.699497,0.798895,-0.800109,-0.001880,0.000671
1366,1779735510.437297,-0.000232,-0.000340,-0.000354,0.014802,0.014376,0.014643,-0.501019,-0.699499,0.798896,-0.800108,0.000637,-0.001591
1367,1779735510.451243,-0.000375,-0.000278,-0.000177,0.014174,0.013785,0.014012,-0.501019,-0.699498,0.798895,-0.800108,-0.000458,0.000761
1368,1779735510.489566,-0.001136,-0.000932,0.000401,0.020334,0.018251,0.017983,-0.501019,-0.699498,0.798894,-0.800108,0.000172,0.002402
1369,1779735510.502381,-0.000829,-0.001174,0.000705,0.017082,0.016708,0.015565,-0.501019,-0.699498,0.798895,-0.800109,0.000875,-0.000471
1370,1779735510.515929,-0.001008,-0.001034,0.000590,0.014799,0.014376,0.014643,-0.501019,-0.699498,0.798895,-0.800110,0.000281,0.000655
1371,1779735510.532166,-0.000992,-0.001034,0.000563,0.014176,0.013784,0.014011,-0.501019,-0.699498,0.798895,-0.800110,0.000102,-0.000085
1372,1779735510.618039,-0.000347,-0.000369,0.000236,0.020334,0.018253,0.017982,-0.501019,-0.699498,0.798896,-0.800109,0.000214,-0.002027
1373,1779735510.639964,0.000130,-0.000275,0.000579,0.017096,0.016710,0.015565,-0.501018,-0.699497,0.798894,-0.800110,-0.000006,-0.001478
1374,1779735510.654869,-0.000134,-0.000205,0.000014,0.014804,0.014375,0.014643,-0.501018,-0.699499,0.798894,-0.800113,0.001932,0.001223
1375,1779735510.670051,-0.000263,-0.000182,0.000213,0.014174,0.013784,0.014012,-0.501018,-0.699498,0.798893,-0.800113,-0.000685,0.000690
1376,1779735510.810843,-0.000256,-0.000371,-0.000076,0.020332,0.018253,0.017984,-0.501018,-0.699498,0.798893,-0.800113,-0.000632,-0.000032
1377,1779735510.823432,-0.000356,-0.000241,-0.000189,0.017088,0.016709,0.015565,-0.501018,-0.699498,0.798893,-0.800112,-0.000435,0.000071
1378,1779735510.842740,-0.000370,-0.000195,-0.000100,0.014796,0.014376,0.014643,-0.501018,-0.699497,0.798893,-0.800112,-0.000356,-0.000009
1379,1779735510.856595,-0.000485,-0.000132,0.000025,0.014170,0.013785,0.014012,-0.501018,-0.699497,0.798893,-0.800112,-0.000250,0.000610
1380,1779735511.024460,-0.001361,-0.000905,0.000660,0.020330,0.018252,0.017984,-0.501017,-0.699497,0.798892,-0.800112,0.000129,0.002763
1381,1779735511.041548,-0.001019,-0.001301,0.001033,0.017079,0.016709,0.015566,-0.501018,-0.699497,0.798893,-0.800113,0.001342,-0.000324
1382,1779735511.056775,-0.001810,-0.000465,0.001123,0.014797,0.014376,0.014643,-0.501016,-0.699496,0.798896,-0.800114,-0.001062,0.002525
1383,1779735511.071099,-0.001639,-0.000648,0.001040,0.014174,0.013784,0.014011,-0.501016,-0.699496,0.798895,-0.800114,-0.000361,-0.000905
1384,1779735511.210300,-0.001359,-0.000439,0.000782,0.020328,0.018255,0.017983,-0.501016,-0.699496,0.798895,-0.800114,-0.000164,-0.000885
1385,1779735511.224053,-0.000959,-0.000479,0.001102,0.017089,0.016711,0.015566,-0.501015,-0.699495,0.798895,-0.800115,0.000341,-0.001049
1386,1779735511.237351,-0.001157,-0.000332,0.000949,0.014800,0.014376,0.014644,-0.501015,-0.699496,0.798895,-0.800116,0.000410,0.000741
1387,1779735511.252118,-0.001069,-0.000410,0.000889,0.014174,0.013784,0.014011,-0.501015,-0.699496,0.798895,-0.800116,-0.000058,-0.000462
1388,1779735511.417018,-0.001144,-0.000091,0.001504,0.020331,0.018255,0.017984,-0.501016,-0.699497,0.798895,-0.800115,0.001257,0.000257
1389,1779735511.436063,-0.001735,0.000238,0.000955,0.017091,0.016712,0.015566,-0.501016,-0.699498,0.798895,-0.800113,-0.001288,0.001127
1390,1779735511.450505,-0.001461,-0.000173,0.000575,0.014799,0.014375,0.014644,-0.501016,-0.699500,0.798895,-0.800113,0.001707,-0.000648
1391,1779735511.463929,-0.001181,-0.000400,0.000356,0.014172,0.013784,0.014012,-0.501016,-0.699502,0.798895,-0.800113,0.000002,-0.001482
1392,1779735511.615345,-0.001186,-0.001226,-0.000836,0.020337,0.018253,0.017983,-0.501014,-0.699500,0.798895,-0.800114,-0.002655,-0.000034
1393,1779735511.634277,-0.000857,-0.001533,-0.000499,0.017085,0.016707,0.015566,-0.501014,-0.699500,0.798897,-0.800114,0.001074,-0.000427
1394,1779735511.649514,-0.001112,-0.001240,-0.000401,0.014790,0.014378,0.014644,-0.501013,-0.699499,0.798897,-0.800114,-0.000606,0.000768
1395,1779735511.663747,-0.001480,-0.000851,-0.000219,0.014166,0.013786,0.014012,-0.501013,-0.699498,0.798897,-0.800114,0.000747,0.001941
1396,1779735511.697785,-0.001690,-0.000980,0.000015,0.020331,0.018250,0.017981,-0.501013,-0.699498,0.798897,-0.800114,0.000215,0.000665
1397,1779735511.709708,-0.001121,-0.000472,0.000314,0.017085,0.016707,0.015565,-0.501009,-0.699498,0.798893,-0.800114,-0.001160,-0.002385
1398,1779735511.722285,-0.000444,-0.001164,0.000299,0.014800,0.014376,0.014643,-0.501011,-0.699499,0.798892,-0.800113,0.000663,-0.002199
1399,1779735511.736443,-0.000310,-0.001209,0.000117,0.014177,0.013784,0.014011,-0.501011,-0.699500,0.798892,-0.800114,0.000541,-0.000719
1400,1779735511.819937,0.000252,-0.000666,-0.000221,0.020338,0.018251,0.017981,-0.501011,-0.699500,0.798892,-0.800114,0.000069,-0.001768
1401,1779735511.838195,0.000180,-0.000710,-0.000264,0.017096,0.016708,0.015565,-0.501011,-0.699500,0.798893,-0.800113,0.000088,0.000270
1402,1779735511.854722,-0.000256,-0.000263,-0.000247,0.014800,0.014376,0.014643,-0.501011,-0.699499,0.798893,-0.800115,-0.000457,0.001406
1403,1779735511.870552,-0.000252,-0.000339,-0.000161,0.014171,0.013785,0.014012,-0.501012,-0.699498,0.798892,-0.800115,-0.000618,-0.000011
1404,1779735512.032731,-0.000708,-0.000166,0.001004,0.020331,0.018251,0.017983,-0.501013,-0.699500,0.798892,-0.800115,0.001925,0.001470
1405,1779735512.049493,-0.001118,0.000052,0.000627,0.017088,0.016710,0.015565,-0.501013,-0.699501,0.798892,-0.800113,-0.000865,0.000795
1406,1779735512.064693,-0.000250,-0.000835,0.000610,0.014801,0.014375,0.014643,-0.501014,-0.699502,0.798891,-0.800112,0.000845,-0.002820
1407,1779735512.078071,-0.000225,-0.000849,0.000583,0.014179,0.013784,0.014011,-0.501014,-0.699502,0.798891,-0.800112,0.000052,-0.000133
1408,1779735512.217137,-0.000445,-0.000653,0.001312,0.020337,0.018253,0.017982,-0.501014,-0.699503,0.798891,-0.800111,0.001295,0.000719
1409,1779735512.235849,-0.000517,-0.000700,0.001269,0.017091,0.016711,0.015566,-0.501015,-0.699503,0.798891,-0.800111,0.000094,0.000274
1410,1779735512.250093,-0.000536,-0.000730,0.001129,0.014803,0.014375,0.014644,-0.501015,-0.699504,0.798891,-0.800112,0.000520,0.000149
1411,1779735512.264344,-0.000337,-0.000813,0.000879,0.014177,0.013784,0.014011,-0.501015,-0.699505,0.798891,-0.800112,0.000660,-0.001062
1412,1779735512.415071,-0.000491,-0.001296,0.000485,0.020335,0.018254,0.017982,-0.501014,-0.699504,0.798891,-0.800112,-0.001100,0.000463
1413,1779735512.429360,-0.000339,-0.001478,0.000653,0.017087,0.016710,0.015567,-0.501014,-0.699504,0.798892,-0.800113,0.000615,-0.000135
1414,1779735512.449958,-0.000639,-0.001218,0.000528,0.014795,0.014377,0.014644,-0.501014,-0.699504,0.798892,-0.800114,0.000209,0.001057
1415,1779735512.465378,-0.000767,-0.001075,0.000582,0.014170,0.013785,0.014011,-0.501014,-0.699503,0.798892,-0.800114,0.000326,0.000673
1416,1779735512.621834,-0.000409,-0.000488,0.000717,0.020331,0.018253,0.017981,-0.501015,-0.699504,0.798892,-0.800114,0.000822,-0.001113
1417,1779735512.645334,-0.000707,-0.000358,0.000450,0.017094,0.016710,0.015566,-0.501015,-0.699504,0.798893,-0.800113,-0.000544,0.000626
1418,1779735512.661914,-0.000568,-0.000498,0.000455,0.014800,0.014376,0.014643,-0.501015,-0.699504,0.798893,-0.800113,0.000107,-0.000455
1419,1779735512.677248,-0.000483,-0.000257,0.000016,0.014173,0.013784,0.014011,-0.501014,-0.699506,0.798894,-0.800113,0.002610,-0.000487
1420,1779735512.836808,-0.000097,0.000067,-0.000290,0.020334,0.018252,0.017983,-0.501014,-0.699506,0.798894,-0.800113,-0.000114,-0.001219
1421,1779735512.854740,-0.000421,0.000202,-0.000578,0.017095,0.016708,0.015564,-0.501014,-0.699506,0.798894,-0.800112,-0.000577,0.000687
1422,1779735512.870281,0.000226,-0.000418,-0.000477,0.014797,0.014376,0.014643,-0.501014,-0.699508,0.798895,-0.800110,0.000192,-0.002171
1423,1779735512.884744,0.000109,-0.000610,-0.000037,0.014172,0.013785,0.014012,-0.501014,-0.699506,0.798895,-0.800108,-0.002429,0.000663
1424,1779735513.025897,0.000082,-0.001009,-0.000564,0.020334,0.018251,0.017982,-0.501014,-0.699505,0.798894,-0.800108,-0.001210,0.000061
1425,1779735513.046613,-0.000737,-0.000522,-0.001331,0.017084,0.016707,0.015565,-0.501015,-0.699506,0.798892,-0.800107,-0.001871,0.001510
1426,1779735513.063961,-0.000593,-0.000465,-0.000749,0.014788,0.014378,0.014643,-0.501015,-0.699504,0.798892,-0.800105,-0.002108,-0.000844
1427,1779735513.078379,-0.000732,-0.000341,-0.000652,0.014164,0.013786,0.014012,-0.501015,-0.699503,0.798893,-0.800105,0.000086,0.000740
1428,1779735513.117979,-0.000779,-0.000385,-0.000622,0.020328,0.018249,0.017983,-0.501015,-0.699503,0.798893,-0.800105,-0.000002,0.000146
1429,1779735513.131285,-0.000561,-0.000659,-0.000378,0.017084,0.016706,0.015564,-0.501015,-0.699503,0.798894,-0.800106,0.000919,-0.000173
1430,1779735513.148667,-0.000542,-0.000635,-0.000257,0.014797,0.014376,0.014642,-0.501015,-0.699503,0.798894,-0.800105,-0.000448,-0.000139
1431,1779735513.161611,-0.000664,-0.000521,-0.000180,0.014174,0.013785,0.014011,-0.501015,-0.699502,0.798894,-0.800105,0.000127,0.000645
1432,1779735513.215724,-0.001016,-0.000595,0.000420,0.020332,0.018251,0.017982,-0.501015,-0.699503,0.798894,-0.800105,0.000819,0.001125
1433,1779735513.230163,-0.000853,-0.000608,0.000549,0.017085,0.016708,0.015565,-0.501014,-0.699503,0.798894,-0.800105,0.000129,-0.000431
1434,1779735513.247105,-0.000104,-0.001208,0.001003,0.014801,0.014376,0.014643,-0.501015,-0.699502,0.798893,-0.800102,-0.001070,-0.002732
1435,1779735513.262930,-0.000390,-0.000834,0.001059,0.014181,0.013784,0.014011,-0.501014,-0.699502,0.798895,-0.800102,0.001184,0.001506
1436,1779735513.431699,0.000453,-0.000835,-0.000637,0.020331,0.018255,0.017983,-0.501013,-0.699500,0.798895,-0.800102,-0.002538,-0.002700
1437,1779735513.448850,0.000390,-0.001439,-0.000520,0.017090,0.016709,0.015566,-0.501013,-0.699501,0.798901,-0.800101,0.001720,0.001135
1438,1779735513.463142,0.000247,-0.001211,-0.000281,0.014792,0.014378,0.014644,-0.501013,-0.699500,0.798901,-0.800101,-0.001050,0.000310
1439,1779735513.476632,-0.000229,-0.000896,0.000181,0.014167,0.013785,0.014012,-0.501012,-0.699498,0.798901,-0.800100,-0.000620,0.002536
1440,1779735513.636786,-0.000399,-0.001234,0.000031,0.020327,0.018252,0.017981,-0.501012,-0.699497,0.798901,-0.800100,-0.000582,0.000527
1441,1779735513.657486,-0.000655,-0.000967,-0.000240,0.017082,0.016708,0.015566,-0.501012,-0.699498,0.798900,-0.800099,-0.000922,0.000288
1442,1779735513.671496,-0.000632,-0.000971,-0.000186,0.014793,0.014377,0.014643,-0.501012,-0.699497,0.798900,-0.800099,-0.000186,-0.000111
1443,1779735513.688485,-0.001062,-0.000432,-0.000076,0.014168,0.013785,0.014012,-0.501011,-0.699496,0.798901,-0.800100,0.001588,0.002260
1444,1779735513.816963,-0.000818,-0.000500,-0.000665,0.020327,0.018251,0.017983,-0.501010,-0.699496,0.798901,-0.800100,-0.000952,-0.000788
1445,1779735513.832214,-0.000247,-0.001018,-0.000081,0.017087,0.016707,0.015564,-0.501011,-0.699495,0.798903,-0.800101,0.001827,-0.000767
1446,1779735513.850810,0.000586,-0.001886,-0.000146,0.014798,0.014376,0.014643,-0.501012,-0.699496,0.798902,-0.800100,0.001000,-0.002675
1447,1779735513.865188,0.000442,-0.001695,-0.000122,0.014176,0.013784,0.014011,-0.501011,-0.699496,0.798902,-0.800100,0.000621,0.000757
1448,1779735514.008491,0.000153,-0.000936,0.001569,0.020342,0.018249,0.017979,-0.501012,-0.699499,0.798904,-0.800098,0.003331,0.000977
1449,1779735514.021895,-0.000202,-0.001343,0.001411,0.017095,0.016709,0.015565,-0.501016,-0.699498,0.798905,-0.800100,0.000990,0.001623
1450,1779735514.034236,-0.000719,-0.000986,0.000938,0.014808,0.014375,0.014643,-0.501016,-0.699499,0.798905,-0.800103,0.001355,0.001986
1451,1779735514.051991,-0.000013,-0.001574,0.000402,0.014180,0.013783,0.014011,-0.501015,-0.699502,0.798906,-0.800102,-0.000119,-0.003733
1452,1779735514.222495,0.000568,-0.001093,-0.000067,0.020343,0.018251,0.017980,-0.501016,-0.699502,0.798906,-0.800102,-0.000194,-0.001836
1453,1779735514.238671,0.000698,-0.001448,0.000131,0.017099,0.016708,0.015565,-0.501016,-0.699502,0.798908,-0.800102,0.001103,0.000199
1454,1779735514.257160,0.000293,-0.000982,0.000286,0.014801,0.014376,0.014643,-0.501016,-0.699500,0.798908,-0.800103,-0.000961,0.001221
1455,1779735514.270702,-0.000159,-0.000517,0.000521,0.014173,0.013784,0.014011,-0.501016,-0.699498,0.798908,-0.800104,0.000826,0.002377
1456,1779735514.331954,0.000017,-0.000564,0.000101,0.020326,0.018253,0.017983,-0.501016,-0.699498,0.798908,-0.800104,-0.000677,-0.000564
1457,1779735514.350636,-0.000224,-0.000546,-0.000090,0.017087,0.016709,0.015565,-0.501016,-0.699498,0.798909,-0.800103,-0.000187,0.000642
1458,1779735514.365164,-0.000317,-0.000387,0.000095,0.014795,0.014377,0.014643,-0.501016,-0.699497,0.798909,-0.800103,-0.000793,0.000184
1459,1779735514.377685,-0.000314,-0.000374,0.000073,0.014169,0.013785,0.014012,-0.501016,-0.699497,0.798909,-0.800103,0.000133,-0.000019
1460,1779735514.423402,-0.001011,-0.001287,0.000146,0.020329,0.018252,0.017983,-0.501015,-0.699497,0.798908,-0.800103,-0.000857,0.002182
1461,1779735514.439754,-0.000890,-0.000852,0.000119,0.017078,0.016708,0.015566,-0.501013,-0.699497,0.798905,-0.800103,-0.001197,-0.001024
1462,1779735514.457293,-0.000981,-0.000862,-0.000168,0.014793,0.014377,0.014643,-0.501013,-0.699498,0.798905,-0.800104,0.001025,0.000478
1463,1779735514.470806,-0.000639,-0.001075,-0.000515,0.014168,0.013785,0.014012,-0.501013,-0.699500,0.798905,-0.800105,0.000551,-0.001823
1464,1779735514.625944,-0.000004,-0.000433,-0.000858,0.020338,0.018248,0.017980,-0.501014,-0.699499,0.798905,-0.800105,0.000167,-0.001999
1465,1779735514.646543,0.000005,-0.000943,-0.000710,0.017096,0.016706,0.015564,-0.501016,-0.699499,0.798909,-0.800105,0.001487,0.000781
1466,1779735514.662421,0.000421,-0.001485,-0.001054,0.014799,0.014376,0.014642,-0.501016,-0.699501,0.798908,-0.800105,0.001696,-0.001136
1467,1779735514.676159,-0.000082,-0.001051,-0.000691,0.014174,0.013785,0.014011,-0.501016,-0.699499,0.798908,-0.800105,0.000207,0.002662
1468,1779735514.816894,-0.000376,-0.000999,-0.000024,0.020338,0.018247,0.017980,-0.501016,-0.699500,0.798908,-0.800105,0.001051,0.000947
1469,1779735514.831284,0.000179,-0.001142,0.000443,0.017088,0.016706,0.015564,-0.501015,-0.699499,0.798908,-0.800106,0.000726,-0.001314
1470,1779735514.851275,-0.000300,-0.000759,0.000153,0.014804,0.014376,0.014643,-0.501015,-0.699500,0.798908,-0.800108,0.000685,0.001745
1471,1779735514.865048,-0.000456,-0.000526,0.000148,0.014178,0.013784,0.014011,-0.501014,-0.699500,0.798909,-0.800108,0.000893,0.000815
1472,1779735515.021682,-0.000149,-0.000233,-0.000042,0.020331,0.018252,0.017982,-0.501014,-0.699500,0.798909,-0.800108,0.000026,-0.000966
1473,1779735515.043324,-0.000863,-0.000749,-0.000450,0.017092,0.016708,0.015565,-0.501018,-0.699500,0.798914,-0.800107,0.001102,0.002802
1474,1779735515.059469,-0.000580,-0.001026,-0.000424,0.014795,0.014377,0.014643,-0.501018,-0.699501,0.798914,-0.800106,0.000154,-0.000936
1475,1779735515.072736,-0.000727,-0.000963,-0.000239,0.014171,0.013785,0.014011,-0.501018,-0.699500,0.798914,-0.800105,-0.000485,0.000789
1476,1779735515.211067,-0.001055,-0.001293,-0.000059,0.020335,0.018250,0.017981,-0.501017,-0.699500,0.798914,-0.800105,-0.000078,0.001033
1477,1779735515.226012,-0.000698,-0.001002,0.000136,0.017084,0.016707,0.015565,-0.501015,-0.699500,0.798912,-0.800106,-0.000647,-0.001453
1478,1779735515.241808,-0.001018,-0.000702,0.000066,0.014798,0.014376,0.014643,-0.501015,-0.699500,0.798912,-0.800106,-0.000018,0.001087
1479,1779735515.257374,-0.000713,-0.001045,-0.000059,0.014172,0.013785,0.014011,-0.501015,-0.699501,0.798912,-0.800106,-0.000796,-0.001603
1480,1779735515.420203,-0.001527,-0.001571,0.000811,0.020334,0.018250,0.017981,-0.501015,-0.699502,0.798911,-0.800106,0.000744,0.002579
1481,1779735515.435312,-0.000689,-0.001311,0.001384,0.017081,0.016708,0.015566,-0.501011,-0.699502,0.798909,-0.800106,-0.000292,-0.002737
1482,1779735515.450920,-0.000887,-0.001120,0.001356,0.014803,0.014375,0.014643,-0.501011,-0.699502,0.798910,-0.800106,-0.000073,0.000663
1483,1779735515.465487,-0.000962,-0.000916,0.001246,0.014179,0.013783,0.014010,-0.501010,-0.699503,0.798911,-0.800106,0.001193,0.000388
1484,1779735515.628140,-0.000427,-0.000535,0.000725,0.020329,0.018255,0.017982,-0.501009,-0.699502,0.798912,-0.800106,-0.000376,-0.001691
1485,1779735515.649288,-0.000668,-0.000729,0.000593,0.017093,0.016711,0.015566,-0.501010,-0.699503,0.798914,-0.800105,0.000430,0.000979
1486,1779735515.665658,-0.001211,-0.000163,0.000637,0.014798,0.014376,0.014644,-0.501010,-0.699501,0.798914,-0.800107,-0.000657,0.001740
1487,1779735515.683167,-0.001337,-0.000292,0.001011,0.014169,0.013785,0.014012,-0.501012,-0.699499,0.798912,-0.800107,-0.001931,0.000688
1488,1779735515.730190,-0.000121,0.000963,0.000396,0.020323,0.018256,0.017984,-0.501012,-0.699499,0.798913,-0.800106,0.000408,-0.003820
1489,1779735515.743748,-0.000172,0.000153,0.000582,0.017098,0.016712,0.015565,-0.501015,-0.699499,0.798918,-0.800107,0.002327,0.001422
1490,1779735515.756115,0.000889,-0.000940,0.000530,0.014801,0.014375,0.014643,-0.501015,-0.699501,0.798919,-0.800103,0.001153,-0.003417
1491,1779735515.768278,0.000457,-0.000360,0.000592,0.014178,0.013784,0.014011,-0.501015,-0.699500,0.798919,-0.800105,0.001929,0.002254
1492,1779735515.810339,-0.000507,-0.001783,0.000457,0.020336,0.018254,0.017983,-0.501013,-0.699499,0.798917,-0.800106,-0.001706,0.003005
1493,1779735515.825763,-0.000541,-0.001619,0.000385,0.017077,0.016708,0.015567,-0.501013,-0.699499,0.798916,-0.800106,-0.000496,-0.000164
1494,1779735515.840486,-0.001124,-0.001030,0.000377,0.014789,0.014377,0.014644,-0.501012,-0.699498,0.798917,-0.800107,-0.000496,0.001905
